Season,Race,Circuit,Country,Date,Driver,Driver_ID,Team,Position,Points,Grid,Laps,Status,Total_Points,Average_Position,Best_Position,Locality,Latitude,Longitude,Country.1,Temperature_C,Weather_Description,Wind_Speed_kmh
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,Trulli,trulli,Lotus,19,0.0,20,55,+1 Lap,0.0,17.25,13,Shanghai,31.3389,121.22,,,,
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,d'Ambrosio,ambrosio,Virgin,20,0.0,21,54,+2 Laps,0.0,18.625,14,Shanghai,31.3389,121.22,,,,
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,Glock,glock,Virgin,21,0.0,22,54,+2 Laps,0.0,18.625,14,Shanghai,31.3389,121.22,,,,
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,Liuzzi,liuzzi,HRT,22,0.0,23,54,+2 Laps,0.0,22.0,18,Shanghai,31.3389,121.22,,,,
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,Karthikeyan,karthikeyan,HRT,23,0.0,24,54,+2 Laps,0.0,22.0,18,Shanghai,31.3389,121.22,,,,
2011,Chinese Grand Prix,Shanghai International Circuit,China,2011-04-17,Alguersuari,alguersuari,Toro Rosso,24,0.0,7,9,Wheel,6.0,13.625,8,Shanghai,31.3389,121.22,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Vettel,vettel,Red Bull,1,25.0,1,58,Finished,185.0,2.4,1,Istanbul,40.9517,29.405,Turkey,11.3,316.0,13.1
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Webber,webber,Red Bull,2,18.0,2,58,Finished,185.0,2.4,1,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Alonso,alonso,Ferrari,3,15.0,5,58,Finished,65.0,6.125,3,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Hamilton,hamilton,McLaren,4,12.0,4,58,Finished,138.0,3.8,1,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Rosberg,rosberg,Mercedes,5,10.0,3,58,Finished,26.0,10.875,5,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Button,button,McLaren,6,8.0,6,58,Finished,138.0,3.8,1,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Heidfeld,heidfeld,Renault,7,6.0,9,58,Finished,42.0,8.875,3,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Petrov,petrov,Renault,8,4.0,7,58,Finished,42.0,8.875,3,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Buemi,buemi,Toro Rosso,9,2.0,16,58,Finished,6.0,13.625,8,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Kobayashi,kobayashi,Sauber,10,1.0,24,58,Finished,8.0,15.25,7,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Massa,massa,Ferrari,11,0.0,10,58,Finished,65.0,6.125,3,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Schumacher,michael_schumacher,Mercedes,12,0.0,8,58,Finished,26.0,10.875,5,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Sutil,sutil,Force India,13,0.0,12,57,+1 Lap,4.0,12.75,9,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Pérez,perez,Sauber,14,0.0,15,57,+1 Lap,8.0,15.25,7,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Barrichello,barrichello,Williams,15,0.0,11,57,+1 Lap,0.0,18.125,13,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Alguersuari,alguersuari,Toro Rosso,16,0.0,17,57,+1 Lap,6.0,13.625,8,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Maldonado,maldonado,Williams,17,0.0,14,57,+1 Lap,0.0,18.125,13,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Trulli,trulli,Lotus,18,0.0,19,57,+1 Lap,0.0,17.25,13,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Kovalainen,kovalainen,Lotus,19,0.0,18,56,+2 Laps,0.0,17.25,13,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,d'Ambrosio,ambrosio,Virgin,20,0.0,23,56,+2 Laps,0.0,18.625,14,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Karthikeyan,karthikeyan,HRT,21,0.0,22,55,+3 Laps,0.0,22.0,18,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Liuzzi,liuzzi,HRT,22,0.0,20,53,+5 Laps,0.0,22.0,18,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,di Resta,resta,Force India,23,0.0,13,44,Retired,4.0,12.75,9,Istanbul,40.9517,29.405,,,,
2011,Turkish Grand Prix,Istanbul Park,Turkey,2011-05-08,Glock,glock,Virgin,24,0.0,21,0,Gearbox,0.0,18.625,14,Istanbul,40.9517,29.405,,,,
2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2011-05-22,Vettel,vettel,Red Bull,1,25.0,2,66,Finished,185.0,2.4,1,Montmeló,41.57,2.26111,Spain,21.27317073170732,316.0,15.587096774193547
2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2011-05-22,Hamilton,hamilton,McLaren,2,18.0,3,66,Finished,138.0,3.8,1,Montmeló,41.57,2.26111,,,,
2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2011-05-22,Button,button,McLaren,3,15.0,5,66,Finished,138.0,3.8,1,Montmeló,41.57,2.26111,,,,
2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2011-05-22,Webber,webber,Red Bull,4,12.0,1,66,Finished,185.0,2.4,1,Montmeló,41.57,2.26111,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Button,button,McLaren,1,25.0,2,58,Finished,92.0,6.5,1,Melbourne,-37.8497,144.968,Australia,16.3,316.0,15.587096774193547
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Vettel,vettel,Red Bull,2,18.0,6,58,Finished,101.0,4.375,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Hamilton,hamilton,McLaren,3,15.0,1,58,Finished,92.0,6.5,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Webber,webber,Red Bull,4,12.0,5,58,Finished,101.0,4.375,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Alonso,alonso,Ferrari,5,10.0,12,58,Finished,63.0,8.666666666666666,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Kobayashi,kobayashi,Sauber,6,8.0,13,58,Finished,31.0,10.5,2,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Räikkönen,raikkonen,Lotus F1,7,6.0,17,58,Finished,84.0,8.9,2,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Pérez,perez,Sauber,8,4.0,22,58,Finished,31.0,10.5,2,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Ricciardo,ricciardo,Toro Rosso,9,2.0,10,58,Finished,6.0,12.75,8,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,di Resta,resta,Force India,10,1.0,15,58,Finished,17.0,11.625,6,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Vergne,vergne,Toro Rosso,11,0.0,11,58,Finished,6.0,12.75,8,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Rosberg,rosberg,Mercedes,12,0.0,7,58,Finished,37.0,11.875,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Maldonado,maldonado,Williams,13,0.0,8,57,Accident,43.0,12.77777777777778,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Glock,glock,Marussia,14,0.0,20,57,+1 Lap,0.0,18.5,14,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Pic,pic,Marussia,15,0.0,21,53,+5 Laps,0.0,18.5,14,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Senna,bruno_senna,Williams,16,0.0,14,52,Collision,43.0,12.77777777777778,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Massa,massa,Ferrari,17,0.0,16,46,Collision,63.0,8.666666666666666,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Kovalainen,kovalainen,Caterham,18,0.0,18,38,Suspension,0.0,18.125,16,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Petrov,petrov,Caterham,19,0.0,19,34,Steering,0.0,18.125,16,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Schumacher,michael_schumacher,Mercedes,20,0.0,4,10,Gearbox,37.0,11.875,1,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Grosjean,grosjean,Lotus F1,21,0.0,3,1,Collision,84.0,8.9,2,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Hülkenberg,hulkenberg,Force India,22,0.0,9,0,Collision,17.0,11.625,6,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,de la Rosa,rosa,HRT,23,0.0,0,0,Did not qualify,0.0,21.75,20,Melbourne,-37.8497,144.968,,,,
2012,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2012-03-18,Karthikeyan,karthikeyan,HRT,24,0.0,0,0,Did not qualify,0.0,21.75,20,Melbourne,-37.8497,144.968,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Alonso,alonso,Ferrari,1,25.0,8,56,Finished,63.0,8.666666666666666,1,Kuala Lumpur,2.76083,101.738,Malaysia,28.7,316.0,5.4
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Pérez,perez,Sauber,2,18.0,9,56,Finished,31.0,10.5,2,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Hamilton,hamilton,McLaren,3,15.0,1,56,Finished,92.0,6.5,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Webber,webber,Red Bull,4,12.0,4,56,Finished,101.0,4.375,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Räikkönen,raikkonen,Lotus F1,5,10.0,10,56,Finished,84.0,8.9,2,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Senna,bruno_senna,Williams,6,8.0,13,56,Finished,43.0,12.77777777777778,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,di Resta,resta,Force India,7,6.0,14,56,Finished,17.0,11.625,6,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Vergne,vergne,Toro Rosso,8,4.0,18,56,Finished,6.0,12.75,8,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Hülkenberg,hulkenberg,Force India,9,2.0,16,56,Finished,17.0,11.625,6,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Schumacher,michael_schumacher,Mercedes,10,1.0,3,56,Finished,37.0,11.875,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Vettel,vettel,Red Bull,11,0.0,5,56,Finished,101.0,4.375,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Ricciardo,ricciardo,Toro Rosso,12,0.0,15,56,Finished,6.0,12.75,8,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Rosberg,rosberg,Mercedes,13,0.0,7,56,Finished,37.0,11.875,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Button,button,McLaren,14,0.0,2,56,Finished,92.0,6.5,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Massa,massa,Ferrari,15,0.0,12,56,Finished,63.0,8.666666666666666,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Petrov,petrov,Caterham,16,0.0,19,55,+1 Lap,0.0,18.125,16,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Glock,glock,Marussia,17,0.0,20,55,+1 Lap,0.0,18.5,14,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Kovalainen,kovalainen,Caterham,18,0.0,24,55,+1 Lap,0.0,18.125,16,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Maldonado,maldonado,Williams,19,0.0,11,54,Engine,43.0,12.77777777777778,1,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Pic,pic,Marussia,20,0.0,21,54,+2 Laps,0.0,18.5,14,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Karthikeyan,karthikeyan,HRT,21,0.0,23,54,+2 Laps,0.0,21.75,20,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,de la Rosa,rosa,HRT,22,0.0,22,54,+2 Laps,0.0,21.75,20,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Kobayashi,kobayashi,Sauber,23,0.0,17,46,Retired,31.0,10.5,2,Kuala Lumpur,2.76083,101.738,,,,
2012,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2012-03-25,Grosjean,grosjean,Lotus F1,24,0.0,6,3,Collision,84.0,8.9,2,Kuala Lumpur,2.76083,101.738,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Rosberg,rosberg,Mercedes,1,25.0,1,56,Finished,37.0,11.875,1,Shanghai,31.3389,121.22,China,16.6,316.0,8.9
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Button,button,McLaren,2,18.0,5,56,Finished,92.0,6.5,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Hamilton,hamilton,McLaren,3,15.0,7,56,Finished,92.0,6.5,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Webber,webber,Red Bull,4,12.0,6,56,Finished,101.0,4.375,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Vettel,vettel,Red Bull,5,10.0,11,56,Finished,101.0,4.375,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Grosjean,grosjean,Lotus F1,6,8.0,10,56,Finished,84.0,8.9,2,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Senna,bruno_senna,Williams,7,6.0,14,56,Finished,43.0,12.77777777777778,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Maldonado,maldonado,Williams,8,4.0,13,56,Finished,43.0,12.77777777777778,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Alonso,alonso,Ferrari,9,2.0,9,56,Finished,63.0,8.666666666666666,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Kobayashi,kobayashi,Sauber,10,1.0,3,56,Finished,31.0,10.5,2,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Pérez,perez,Sauber,11,0.0,8,56,Finished,31.0,10.5,2,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,di Resta,resta,Force India,12,0.0,15,56,Finished,17.0,11.625,6,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Massa,massa,Ferrari,13,0.0,12,56,Finished,63.0,8.666666666666666,1,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Räikkönen,raikkonen,Lotus F1,14,0.0,4,56,Finished,84.0,8.9,2,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Hülkenberg,hulkenberg,Force India,15,0.0,16,56,Finished,17.0,11.625,6,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Vergne,vergne,Toro Rosso,16,0.0,24,56,Finished,6.0,12.75,8,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Ricciardo,ricciardo,Toro Rosso,17,0.0,17,56,Finished,6.0,12.75,8,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Petrov,petrov,Caterham,18,0.0,19,55,+1 Lap,0.0,18.125,16,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Glock,glock,Marussia,19,0.0,20,55,+1 Lap,0.0,18.5,14,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Pic,pic,Marussia,20,0.0,21,55,+1 Lap,0.0,18.5,14,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,de la Rosa,rosa,HRT,21,0.0,22,55,+1 Lap,0.0,21.75,20,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Karthikeyan,karthikeyan,HRT,22,0.0,23,54,+2 Laps,0.0,21.75,20,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Kovalainen,kovalainen,Caterham,23,0.0,18,53,+3 Laps,0.0,18.125,16,Shanghai,31.3389,121.22,,,,
2012,Chinese Grand Prix,Shanghai International Circuit,China,2012-04-15,Schumacher,michael_schumacher,Mercedes,24,0.0,2,12,Wheel nut,37.0,11.875,1,Shanghai,31.3389,121.22,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Vettel,vettel,Red Bull,1,25.0,1,57,Finished,101.0,4.375,1,Sakhir,26.0325,50.5106,Bahrain,25.5,316.0,18.8
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Räikkönen,raikkonen,Lotus F1,2,18.0,11,57,Finished,84.0,8.9,2,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Grosjean,grosjean,Lotus F1,3,15.0,7,57,Finished,84.0,8.9,2,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Webber,webber,Red Bull,4,12.0,3,57,Finished,101.0,4.375,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Rosberg,rosberg,Mercedes,5,10.0,5,57,Finished,37.0,11.875,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,di Resta,resta,Force India,6,8.0,10,57,Finished,17.0,11.625,6,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Alonso,alonso,Ferrari,7,6.0,9,57,Finished,63.0,8.666666666666666,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Hamilton,hamilton,McLaren,8,4.0,2,57,Finished,92.0,6.5,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Massa,massa,Ferrari,9,2.0,14,57,Finished,63.0,8.666666666666666,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Schumacher,michael_schumacher,Mercedes,10,1.0,22,57,Finished,37.0,11.875,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Pérez,perez,Sauber,11,0.0,8,57,Finished,31.0,10.5,2,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Hülkenberg,hulkenberg,Force India,12,0.0,13,57,Finished,17.0,11.625,6,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Kobayashi,kobayashi,Sauber,13,0.0,12,57,Finished,31.0,10.5,2,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Vergne,vergne,Toro Rosso,14,0.0,17,57,Finished,6.0,12.75,8,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Ricciardo,ricciardo,Toro Rosso,15,0.0,6,56,+1 Lap,6.0,12.75,8,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Petrov,petrov,Caterham,16,0.0,18,56,+1 Lap,0.0,18.125,16,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Kovalainen,kovalainen,Caterham,17,0.0,16,56,+1 Lap,0.0,18.125,16,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Button,button,McLaren,18,0.0,4,55,Exhaust,92.0,6.5,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Glock,glock,Marussia,19,0.0,23,55,+2 Laps,0.0,18.5,14,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,de la Rosa,rosa,HRT,20,0.0,20,55,+2 Laps,0.0,21.75,20,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Karthikeyan,karthikeyan,HRT,21,0.0,24,55,+2 Laps,0.0,21.75,20,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Senna,bruno_senna,Williams,22,0.0,15,54,Vibrations,43.0,12.77777777777778,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Maldonado,maldonado,Williams,23,0.0,21,25,Puncture,43.0,12.77777777777778,1,Sakhir,26.0325,50.5106,,,,
2012,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,2012-04-22,Pic,pic,Marussia,24,0.0,19,24,Engine,0.0,18.5,14,Sakhir,26.0325,50.5106,,,,
2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2012-05-13,Maldonado,maldonado,Williams,1,25.0,1,66,Finished,43.0,12.77777777777778,1,Montmeló,41.57,2.26111,Spain,21.27317073170732,316.0,15.587096774193547
2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2012-05-13,Alonso,alonso,Ferrari,2,18.0,2,66,Finished,63.0,8.666666666666666,1,Montmeló,41.57,2.26111,,,,
2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2012-05-13,Räikkönen,raikkonen,Lotus F1,3,15.0,4,66,Finished,84.0,8.9,2,Montmeló,41.57,2.26111,,,,
2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2012-05-13,Grosjean,grosjean,Lotus F1,4,12.0,3,66,Finished,84.0,8.9,2,Montmeló,41.57,2.26111,,,,
2013,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2013-03-17,Räikkönen,raikkonen,Lotus F1,1,25.0,7,58,Finished,111.0,4.666666666666667,1,Melbourne,-37.8497,144.968,Australia,14.0,316.0,15.587096774193547
2013,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2013-03-17,Alonso,alonso,Ferrari,2,18.0,5,58,Finished,117.0,6.7,1,Melbourne,-37.8497,144.968,,,,
2013,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2013-03-17,Vettel,vettel,Red Bull,3,15.0,1,58,Finished,131.0,5.3,1,Melbourne,-37.8497,144.968,,,,
2013,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2013-03-17,Massa,massa,Ferrari,4,12.0,4,58,Finished,117.0,6.7,1,Melbourne,-37.8497,144.968,,,,
2013,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2013-03-17,Hamilton,hamilton,Mercedes,5,10.0,3,58,Finished,72.0,8.6,3,Melbourne,-37.8497,144.968,,,,
